x_0,x_1,grad_0,grad_1,task,funcalls,nit,warnflag,hessian_0,hessian_1,hessian_2,hessian_3,ppt,fun,target,model,run
0.42591757113751216,7.42282939872493,2.842170944536394e-06,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,8,0,206.82978586118205,1.402682281437561,1.402682281437561,0.3964275426446233,14,31.260404445144154,kernel,delta,2
0.45731456294688455,3.763825723519772,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,7,0,40.359319164471366,3.3815653869662192,3.3815653869662192,1.7707820580233746,15,43.309763019249345,kernel,delta,2
0.3885868984013172,3.4269197539936194,4.263256416804591e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,128.65233066282872,4.547907287804342,4.547907287804342,1.4703130749955953,16,53.23363127854118,kernel,delta,2
0.704607856488937,2.3253755788399415,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,0,31.983665789906443,5.119761400016114,5.119761400016114,3.7672677200015205,17,50.982644447869234,kernel,delta,2
0.30470922106846093,7.2466463081469525,7.105427361340985e-07,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,11,0,289.8111915450949,5.373917599805844,5.373917599805844,0.45541451350800954,18,33.06758268962327,kernel,delta,2
0.3137163486683961,7.8031407243163065,7.105427361340985e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,224.44497458367601,4.60081351905219,4.60081351905219,0.3292241960533004,19,36.03804350407505,kernel,delta,2
0.928596942004858,3.5585652825525314,9.237055518467322e-06,1.136868384125445e-05,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,8,0,57.14427958974335,2.6544794843695456,2.6544794843695456,1.4747374025665694,910,39.0823942202437,kernel,delta,2
0.2979544075478035,8.621831231649665,-1.0658141042011478e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,11,0,285.17593000753084,2.639346291522543,2.639346291522543,0.26872105466744994,911,30.298153590602457,kernel,delta,2
0.7307808033762568,4.722773337194439,0.0,1.4210854801568062e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,10,0,66.20894167735537,2.421107262821981,2.421107262821981,0.9065474667245245,912,36.922518369531204,kernel,delta,2
0.6942457893788478,5.390124121863245,2.842170928759176e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,68.85529610184078,0.6399964003202279,0.6399964003202279,0.6284830137797772,913,33.917814799409,kernel,delta,2
0.1917022670180874,8.168267785568867,-2.1316282084022956e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,10,0,239.37944675002575,5.862334514126025,5.862334514126025,0.4013717876580298,914,34.37936457268161,kernel,delta,2
0.2307470660352152,3.7377378239200705,-4.263256416804591e-06,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,0,170.74004398102585,1.3136310150766013,1.3136310150766013,1.5391967145287417,1,50.68745504295239,kernel,kernel,2
0.5819827715240388,1.07756451824006,1.421085464379588e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,57,12,0,21.538708964527615,5.4303331683189215,5.4303331683189215,3.613867612570083,2,64.32424312290436,kernel,kernel,2
0.611341409516274,4.4718634800591675,7.10542732189794e-07,-7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,7,0,115.45845508926382,2.27034882375608,2.27034882375608,1.0688447941537522,3,40.643313411032636,kernel,kernel,2
0.5847655384985428,5.90658013015772,0.0,-1.4210854801568062e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,8,0,172.0530437010861,1.983363029367963,1.983363029367963,0.5560202853695079,4,40.520723081114156,kernel,kernel,2
0.061072654685343016,9.874150089350673,-7.4606987242311346e-06,-1.0658140154543033e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,57,15,0,3113.961684392952,20.872943432934097,20.872943432934097,0.2554565300036033,5,30.473751539261748,kernel,kernel,2
0.9797564238083982,3.185039831127879,7.815970054087733e-06,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,27,8,0,86.5296513552685,4.274238511275046,4.274238511275046,1.8559521771289018,6,41.56910799097813,kernel,kernel,2
0.10403016083679122,9.012506680197152,-2.1316282084022956e-06,-7.105426769695354e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,11,0,1598.3888073633873,11.955143464084523,11.955143464084523,0.2879332920240238,7,45.66564058423302,kernel,kernel,2
0.4266186545892403,7.721347892365374,-4.61852778487164e-06,-3.5527137003920156e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,8,0,231.3007465967329,1.1216848487078457,1.1216848487078457,0.3507281742810229,8,27.70890007224001,kernel,kernel,2
0.41509338002708523,6.502227175985029,1.2789769250413774e-05,7.105427400784031e-07,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,7,0,101.66335187025169,1.5501399941445604,1.5501399941445604,0.5507700517882849,9,33.987178646257604,kernel,kernel,2
0.17897811769171384,4.715776990251921,-2.1316282084022956e-06,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,166.53136916866518,6.672695892127039,6.672695892127039,0.901986541013344,10,51.67740262106377,kernel,kernel,2
0.7197348061760347,3.9573597934998683,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,104.10547256480908,4.70920381579025,4.70920381579025,1.383436916876304,11,42.501841146343395,kernel,kernel,2
0.8475294393909034,3.534557036279859,7.10542732189794e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,10,0,66.58592899279422,2.6735402003380893,2.6735402003380893,1.5564008304384087,12,42.180470578907375,kernel,kernel,2
0.8307310928380636,1.5933750962845101,7.10542732189794e-07,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,27,6,0,31.897696084477843,7.096633499368377,7.096633499368377,5.9750157525401395,13,57.048948091720064,kernel,kernel,2
0.40427448003534483,7.731742812487751,-7.105427361340985e-07,-3.5527137003920156e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,8,0,249.6642242426439,1.450580407643626,1.450580407643626,0.3654785807328506,14,31.254375173969795,kernel,kernel,2
0.4647022020034242,3.8821208040920547,0.0,1.4210854801568062e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,8,0,49.335835642753295,3.2286006201871973,3.2286006201871973,1.659007716389157,15,42.93010727787198,kernel,kernel,2
0.3893741319777873,3.527389981966144,-1.421085472268197e-06,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,0,131.2507244000406,3.815934871791542,3.815934871791542,1.3829358695245466,16,53.19701015176429,kernel,kernel,2
0.7622745347807861,2.3585482221450773,1.421085464379588e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,6,0,33.02407812026942,5.268119825560763,5.268119825560763,3.7388662129294157,17,50.06245414983199,kernel,kernel,2
0.30663593935893896,7.4263639924798746,1.421085472268197e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,7,0,341.99821307893654,4.225187033580593,4.225187033580593,0.4289163838915518,18,32.88068925526415,kernel,kernel,2
0.31713640527885856,7.872374848116469,0.0,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,0,292.46732644230815,4.798109972301147,4.798109972301147,0.32835455465736774,19,35.79610126818229,kernel,kernel,2
0.938505044328111,4.0605416572827515,0.0,1.4210854801568062e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,27,8,0,76.74033935720855,1.8340922299431646,1.8340922299431646,0.9067261016091867,910,37.31415965102511,kernel,kernel,2
0.3352923186882865,9.095618496520581,7.105427361340985e-07,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,272.5182185692779,1.2253845345832186,1.2253845345832186,0.22613453147066573,911,29.47002355209318,kernel,kernel,2
0.9257823393586775,10.0,7.10542732189794e-07,-0.004189359623412381,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,11,0,401.24617649581734,-3.0867600512673437,-3.0867600512673437,0.02851204827792406,912,32.613587489949666,kernel,kernel,2
0.6751344767743221,5.406264714401267,7.10542732189794e-07,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,59.098504945356034,1.5798137205835576,1.5798137205835576,0.6589797522476732,913,34.2524126877966,kernel,kernel,2
0.24743526362295415,7.402965547794376,0.0,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,9,0,150.838333601333,1.8053055902045603,1.8053055902045603,0.4798150469536343,914,34.60466520469223,kernel,kernel,2
0.6418656134735394,0.6325956021998158,1.421085464379588e-06,1.421085464379588e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,10,0,8.724333574093192,2.088679451617743,2.088679451617743,7.497945094434753,1,64.98579013895964,delta,delta,3
0.43644369222195606,3.5466865707196376,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,10,0,82.6565691114572,7.317326592798146,7.317326592798146,1.451406953882486,2,52.61723752752769,delta,delta,3
0.311531309672364,5.262054300772442,-4.263256416804591e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,10,0,122.38712432391314,2.9020535197161488,2.9020535197161488,0.8597948205256031,3,38.98425691693551,delta,delta,3
0.46838099624278945,7.5954248480102216,-4.9737991529386896e-06,3.5527137003920156e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,14,0,79.26971998622923,0.07252720276205284,0.07252720276205284,0.3027813851494166,4,28.14693948947945,delta,delta,3
0.6533007160774776,6.551791137391863,0.0,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,14,0,115.31610935406479,0.3901093781345262,0.3901093781345262,0.5000440432095054,5,32.4707618664999,delta,delta,3
0.3180877150806583,7.8742617835515745,4.263256416804591e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,11,0,172.52336784923222,2.107453382176054,2.107453382176054,0.3340823229170582,6,28.30796966843694,delta,delta,3
0.8921039478620816,1.9383744848007038,7.10542732189794e-06,1.4210854801568062e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,9,0,36.69763299908013,5.537076541718537,5.537076541718537,4.391936177702881,7,54.670965793281624,delta,delta,3
0.5556965149507986,4.513307104573777,0.0,-7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,8,0,78.51161760350755,2.8334032601650097,2.8334032601650097,1.2629275329229912,8,37.51321556777101,delta,delta,3
0.36841207583918073,5.87927634132387,1.421085472268197e-06,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,0,98.15069144845779,2.737534247436588,2.737534247436588,0.6916889209545818,9,34.97752412531052,delta,delta,3
0.38696420115002617,6.4467157429272905,-3.5527136806704926e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,8,0,180.96853789584554,3.572768725313658,3.572768725313658,0.5620813444315624,10,32.224117671381514,delta,delta,3
0.16767507127482786,3.783073537373344,-2.842170944536394e-06,-7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,8,0,172.24851166512317,8.23894965584953,8.23894965584953,1.6616605350946045,11,48.904577070511,delta,delta,3
0.3397127949010839,9.863440736839026,-1.7053025667218365e-05,7.105426769695354e-07,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,14,0,122.93976511260016,1.487906842179472,1.487906842179472,0.1748354054124858,12,19.89230704556168,delta,delta,3
0.37910483060243777,3.56949588334693,-1.421085472268197e-06,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,27,7,0,144.6966768070865,5.299701858845637,5.299701858845637,1.8621297911048251,13,44.47506132721898,delta,delta,3
0.9133920099920921,10.0,7.10542732189794e-07,-0.07070503597122302,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,12,0,458.3584589713433,-3.497762870083146,-3.497762870083146,0.04549639924061033,14,31.388571863611087,delta,delta,3
0.4859183851399279,4.585055897856836,-7.815970097475083e-06,-7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,10,0,127.4055547876948,4.079011961533943,4.079011961533943,1.1594904332966591,15,42.29192263124452,delta,delta,3
0.09522552483376158,3.2755245390445253,-3.5527136806704926e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,11,0,303.3555029656672,13.29804269664038,13.29804269664038,1.1822164395587016,16,58.762227632335446,delta,delta,3
0.6317507375470275,10.0,1.065814098284691e-06,-0.022321698196997957,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,13,0,64.00144392239322,-1.4553199497357518,-1.4553199497357518,0.11931900097593752,17,22.274498932357922,delta,delta,3
0.545421427868067,8.649299240203312,0.0,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,10,0,148.49721297434434,-0.30662652787216066,-0.30662652787216066,0.23592032771807211,18,25.12204641687662,delta,delta,3
0.7891005910574179,10.0,3.55271366094897e-07,-0.09379198863131717,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,57,13,0,181.20039886330832,-3.320846003741119,-3.320846003741119,0.1024112239456314,19,25.62482175102159,delta,delta,3
0.42987319244517097,2.2184699725228256,-7.815970097475083e-06,2.131628220235209e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,11,0,51.332632970239644,5.068244298320394,5.068244298320394,3.980866059017699,910,53.471142816470284,delta,delta,3
0.18324579677089478,5.88777007839607,3.5527136806704926e-06,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,247.84017106747342,8.548774880584626,8.548774880584626,0.6697099874665529,911,38.185698417893114,delta,delta,3
0.4887086271350248,8.769134544582295,1.527666882688312e-05,3.552713384847677e-07,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,13,0,249.9632048865901,1.3341208896884271,1.3341208896884271,0.22924074120453827,912,25.847274667988525,delta,delta,3
0.36777030018849877,4.390280767206072,9.23705556974328e-06,-4.973799180548821e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,8,0,138.83029427178298,2.927607204810019,2.927607204810019,1.275611956804613,913,42.42466230064259,delta,delta,3
0.34353287807264077,5.307577042257509,-0.00011510792325372395,-1.847411124203848e-05,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,8,0,181.9308958225273,5.611647206176741,5.611647206176741,0.8968557970355173,914,41.753280018032456,delta,delta,3
1e-10,0.0,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6,1,0,-0.026697740314798307,-12.526434622908695,-12.526434622908695,0.0009493591098440118,1,66.54212933375474,delta,kernel,3
0.40340278084798376,3.7290167304048243,-7.105427361340985e-06,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,0,117.33253870718589,7.773667691041021,7.773667691041021,1.3163928391793498,2,52.4717598102262,delta,kernel,3
0.308291287602769,5.320339809794778,-7.105427361340985e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,11,0,138.93416848841855,2.5550324226728995,2.5550324226728995,0.8422372540138161,3,38.971054968951876,delta,kernel,3
0.6081590762387316,9.545729717433499,-2.842170928759176e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,15,0,53.64158613779147,-1.3940212447349156,-1.3940212447349156,0.14529658772432572,4,26.078754683613603,delta,kernel,3
0.5819942542291164,6.691489396066103,4.1211478467008054e-05,2.8421709603136124e-06,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,10,0,145.70921308043128,2.2525011781724196,2.2525011781724196,0.5504310229832549,5,32.632001909854836,delta,kernel,3
0.285481686904326,8.117341720905232,1.7763568403352463e-06,-1.0658140154543033e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,299.9752918028413,2.131484115135149,2.131484115135149,0.3166060358329038,6,28.529511038775627,delta,kernel,3
0.8610415086000401,1.9007252112996191,0.0,-1.4210854801568062e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,5,0,42.689940741682356,6.643422238255709,6.643422238255709,4.773631775054206,7,54.48251175790517,delta,kernel,3
0.4932015363288377,4.686906743123179,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,7,0,100.75473262374241,3.740788334650463,3.740788334650463,1.2097439864673087,8,38.01136261998562,delta,kernel,3
0.3427912718956821,6.07283743582141,7.105427361340985e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,183.85322171728936,3.3261093398044044,3.3261093398044044,0.6381415470122426,9,34.879825883573375,delta,kernel,3
0.37051615743111854,6.631637933828623,-5.684341889072788e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,11,0,203.41194543568733,3.8914781952401327,3.8914781952401327,0.5404314773472891,10,32.2724989942636,delta,kernel,3
0.16906032491524722,3.676961714202105,-0.0006728839711189913,1.2079226581332853e-05,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,6,0,149.29996858817873,5.209105639430302,5.209105639430302,1.7575065328997252,11,48.930534805195045,delta,kernel,3
0.3529103942304653,10.0,1.0658141042011478e-06,-0.023884892086330937,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,11,0,155.5679862541914,1.2050289858551426,1.2050289858551426,0.17450814867226036,12,19.46685157658944,delta,kernel,3
0.3569380793961432,3.693665599828762,7.105427361340985e-07,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,8,0,200.53920331002382,5.000411510785261,5.000411510785261,1.7248131367612531,13,44.514889722437,delta,kernel,3
0.9012210734962106,10.0,-7.10542732189794e-07,-0.03054765076827427,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,12,0,412.01102552651383,-3.6887532806070658,-3.6887532806070658,0.04389631251082945,14,30.794291283906677,delta,kernel,3
0.4662086541850582,4.59360148160028,-7.105427361340985e-07,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,7,0,151.95679428096108,4.993881645248084,4.993881645248084,1.1683680541573194,15,42.433360318656476,delta,kernel,3
0.10968892745585769,2.9176649740858753,3.694822227897312e-05,7.105427400784031e-06,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,11,0,187.35311799748777,8.695038348588493,8.695038348588493,1.465356343673905,16,59.01925849477307,delta,kernel,3
0.5535360799135631,10.0,7.10542732189794e-07,-0.029525179856115108,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,13,0,71.65424303162428,-0.9534989538671566,-0.9534989538671566,0.1466887685394001,17,22.95034724282552,delta,kernel,3
0.45081615815782566,10.0,3.5527136806704924e-07,-0.0067782218669508836,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,11,0,386.8829401251703,-0.07938175857389593,-0.07938175857389593,0.18591268894737648,18,25.335992531922173,delta,kernel,3
0.7714517230204934,10.0,3.55271366094897e-07,-0.014123101518784972,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,8,0,145.37714176739135,-3.0345872203969613,-3.0345872203969613,0.1021274694442542,19,25.260602497883156,delta,kernel,3
0.4121748062163346,2.260655739882878,1.421085472268197e-06,-7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,8,0,74.88735033572641,5.618371375546199,5.618371375546199,3.874330582280932,910,53.363719514986556,delta,kernel,3
0.156440322291273,6.1207550837780325,4.9737991529386896e-06,2.131628220235209e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,11,0,424.8040448555845,7.83158734529894,7.83158734529894,0.6244161077086077,911,37.55691807874553,delta,kernel,3
0.415537014847375,9.339709129732537,9.23705556974328e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,11,0,489.8739969599117,1.420030169378545,1.420030169378545,0.20202814606430014,912,27.20466493305276,delta,kernel,3
0.36534889775483803,4.470213741739648,1.2079226514279675e-05,-7.105427400784031e-07,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,7,0,135.94490198001967,2.6682356546465016,2.6682356546465016,1.2245169952095458,913,42.47951645704684,delta,kernel,3
0.31018921149168366,5.756429495378595,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,306.38458046560663,2.2713744292825124,2.2713744292825124,0.7570693220476475,914,41.97953690732159,delta,kernel,3
0.4326425174543044,5.783496485656617,1.421085472268197e-06,-7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,8,0,135.2020572646498,2.7113967515652213,2.7113967515652213,0.701021670342701,1,38.41582823878834,kernel,delta,3
0.22331800121117554,7.338439347360197,5.613287615459378e-05,-4.263256440470418e-06,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,12,0,218.21554697658942,2.7434371145206087,2.7434371145206087,0.47448077319019016,2,35.90780540051402,kernel,delta,3
0.7145640756299669,4.143787663262739,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,10,0,81.52802614497196,1.324573532339276,1.324573532339276,1.0930597945289884,3,43.233375021627666,kernel,delta,3
0.6813692551986775,7.125834461418933,0.0,-3.5527137003920156e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,83.61936578717605,-1.8495484995407039,-1.8495484995407039,0.3335882607184979,4,30.047776905710915,kernel,delta,3
0.37290754583897096,3.0861582920405493,-7.105427361340985e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,38.241004433437986,6.3087214267449765,6.3087214267449765,1.884877864899853,5,54.44417144605565,kernel,delta,3
0.3298444664410661,2.1496883981183776,-5.755396162686198e-05,4.973799180548821e-06,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,10,0,50.33843602694954,7.621147072683743,7.621147072683743,2.126713956792747,6,60.952381478217355,kernel,delta,3
0.5826459398728011,3.975838438797323,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,8,0,88.52435322561372,3.2367254432237798,3.2367254432237798,1.5148535574090296,7,41.0357916949898,kernel,delta,3
0.8197898491557458,10.0,-3.55271366094897e-07,-0.1051265654143352,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,14,0,192.90343185600454,-3.049062865153911,-3.049062865153911,0.07512356292595498,8,29.721994994957537,kernel,delta,3
0.5594853828420008,5.05576413181406,-1.421085464379588e-06,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,10,0,115.27188431191782,0.5429245941713879,0.5429245941713879,0.7814851654687821,9,40.378162135444775,kernel,delta,3
0.2852407400580775,2.3079863594363133,-1.5631940194950167e-05,-8.526512880940836e-06,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,12,0,43.638065050376134,4.477846737850224,4.477846737850224,2.4410914586016657,10,58.46142374696278,kernel,delta,3
0.36933034283648997,3.233687821397705,7.105427361340985e-07,-7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,0,104.62315205667558,1.7364001495919534,1.7364001495919534,1.7496693649480792,11,54.07393147600756,kernel,delta,3
0.28217471252437776,5.429432691093656,-7.105427361340985e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,11,0,211.96628937259914,3.982896042606332,3.982896042606332,0.8859234901239258,12,42.54019058742232,kernel,delta,3
0.5670825881241415,6.916126954062074,2.842170928759176e-06,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,12,0,121.71471045303313,1.4488226396384007,1.4488226396384007,0.3805013026881585,13,28.90620186720667,kernel,delta,3
0.2938754752259915,5.557005908469486,1.7053025667218365e-05,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,13,0,270.4042336229234,6.646671909158452,6.646671909158452,0.6519808248840797,14,45.579310192958374,kernel,delta,3
0.6760866163435527,4.138470064105494,-1.9895196501314232e-05,-1.4210854801568062e-06,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,9,0,65.4270013870599,0.49757754213205024,0.49757754213205024,1.2061301735147192,15,41.990170461363846,kernel,delta,3
0.36795725665105594,6.72196549582682,1.421085472268197e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,9,0,238.93542909034883,-0.17823575578413092,-0.17823575578413092,0.5056135843340975,16,34.78982638728105,kernel,delta,3
0.570544580109809,4.217195358539603,2.842170928759176e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,10,0,69.8975720118647,6.4114710947781814,6.4114710947781814,1.3931685138860193,17,39.782466509687644,kernel,delta,3
0.6912787751479089,3.0772566802126398,-7.10542732189794e-07,-7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,8,0,60.9407874570853,5.940151337481473,5.940151337481473,2.1095122204610965,18,49.1985383788184,kernel,delta,3
0.21410001742986923,4.182101731055173,7.105427361340985e-07,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,54,10,0,113.27605067281982,9.499239776261907,9.499239776261907,1.3427499186612721,19,46.393976723308064,kernel,delta,3
0.7549674421432039,5.302177134454085,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,10,0,67.40949623682556,0.32513932287284875,0.32513932287284875,0.623579958040585,910,33.03965287421168,kernel,delta,3
1e-10,0.0,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6,1,0,-0.0251700142210191,4.2249998536793845,4.2249998536793845,0.0005661397276906467,911,66.54212933375474,kernel,delta,3
0.8071804176591126,3.938686128532422,-1.421085464379588e-06,-1.4210854801568062e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,62.41324122710955,3.1283561260001407,3.1283561260001407,1.3172736124114761,912,39.3694950872744,kernel,delta,3
0.2911174803562867,1.871932710794823,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,0,65.57850014874383,4.677070094180722,4.677070094180722,2.9608378600745677,913,60.48796396600521,kernel,delta,3
0.7126900604046739,4.1905923494712916,8.526512786277529e-06,1.4210854801568062e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,10,0,79.66498822103893,2.887533856466645,2.887533856466645,1.2276054025172185,914,41.950824597647724,kernel,delta,3
